just_date,industry,benchmark_20d
2019-05-29,Financials,0.7
2019-05-30,Financials,0.6666666666666666
2019-05-31,Financials,0.6333333333333333
2019-06-03,Financials,0.6
2019-06-04,Financials,0.5666666666666667
2019-06-05,Financials,0.5333333333333333
2019-06-06,Financials,0.5
2019-06-07,Financials,0.4666666666666667
2019-06-10,Financials,0.43333333333333335
2019-06-11,Financials,0.4
2019-06-12,Financials,0.36666666666666664
2019-06-13,Financials,0.3333333333333333
2019-06-14,Financials,0.3
2019-06-17,Financials,0.26666666666666666
2019-06-18,Financials,0.23333333333333334
2019-06-19,Financials,0.2
2019-06-20,Financials,0.16666666666666666
2019-06-21,Financials,0.13333333333333333
2019-06-24,Financials,0.1
2019-06-25,Financials,0.06666666666666667
2019-06-26,Financials,0.03333333333333333
2019-06-27,Financials,0.0
2019-06-28,Financials,0.0
2019-07-01,Financials,0.03333333333333333
2019-07-02,Financials,0.06666666666666667
2019-07-03,Financials,0.1
2019-07-05,Financials,0.13333333333333333
2019-07-08,Financials,0.16666666666666666
2019-07-09,Financials,0.2
2019-07-10,Financials,0.23333333333333334
2019-07-11,Financials,0.26666666666666666
2019-07-12,Financials,0.3
2019-07-15,Financials,0.3333333333333333
2019-07-16,Financials,0.36666666666666664
2019-07-17,Financials,0.4
2019-07-18,Financials,0.43333333333333335
2019-07-19,Financials,0.4666666666666667
2019-07-22,Financials,0.5
2019-07-23,Financials,0.5333333333333333
2019-07-24,Financials,0.5666666666666667
2019-07-25,Financials,0.6
2019-07-26,Financials,0.6333333333333333
2019-07-29,Financials,0.6666666666666666
2019-07-30,Financials,0.7
2019-07-31,Financials,0.7333333333333333
2019-08-01,Financials,0.7666666666666667
2019-08-02,Financials,0.8
2019-08-05,Financials,0.8
2019-08-06,Financials,0.8
2019-08-07,Financials,0.8
2019-08-08,Financials,0.8
2019-08-09,Financials,0.8
2019-08-12,Financials,0.8
2019-08-13,Financials,0.7666666666666667
2019-08-14,Financials,0.7333333333333333
2019-08-15,Financials,0.7
2019-08-16,Financials,0.6666666666666666
2019-08-19,Financials,0.6333333333333333
2019-08-20,Financials,0.6
2019-08-21,Financials,0.5666666666666667
2019-08-22,Financials,0.5333333333333333
2019-08-23,Financials,0.5
2019-08-26,Financials,0.4666666666666667
2019-08-27,Financials,0.43333333333333335
2019-08-28,Financials,0.4
2019-08-29,Financials,0.36666666666666664
2019-08-30,Financials,0.3333333333333333
2019-09-03,Financials,0.3
2019-09-04,Financials,0.26666666666666666
2019-09-05,Financials,0.23333333333333334
2019-09-06,Financials,0.2
2019-09-09,Financials,0.16666666666666666
2019-09-10,Financials,0.13333333333333333
2019-09-11,Financials,0.13333333333333333
2019-09-12,Financials,0.13333333333333333
2019-09-13,Financials,0.13333333333333333
2019-09-16,Financials,0.13333333333333333
2019-09-17,Financials,0.16666666666666666
2019-09-18,Financials,0.2
2019-09-19,Financials,0.23333333333333334
2019-09-20,Financials,0.26666666666666666
2019-09-23,Financials,0.3
2019-09-24,Financials,0.3333333333333333
2019-09-25,Financials,0.36666666666666664
2019-09-26,Financials,0.4
2019-09-27,Financials,0.43333333333333335
2019-09-30,Financials,0.4666666666666667
2019-10-01,Financials,0.5
2019-10-02,Financials,0.5333333333333333
2019-10-03,Financials,0.5666666666666667
2019-10-04,Financials,0.5666666666666667
2019-10-07,Financials,0.5666666666666667
2019-10-08,Financials,0.5666666666666667
2019-10-09,Financials,0.5666666666666667
2019-10-10,Financials,0.5666666666666667
2019-10-11,Financials,0.5666666666666667
2019-10-14,Financials,0.5666666666666667
2019-10-15,Financials,0.5666666666666667
2019-10-16,Financials,0.5666666666666667
2019-10-17,Financials,0.5666666666666667
2019-10-18,Financials,0.6
2019-10-21,Financials,0.6333333333333333
2019-10-22,Financials,0.6666666666666666
2019-10-23,Financials,0.6666666666666666
2019-10-24,Financials,0.6666666666666666
2019-10-25,Financials,0.6666666666666666
2019-10-28,Financials,0.6666666666666666
2019-10-29,Financials,0.6666666666666666
2019-10-30,Financials,0.6666666666666666
2019-10-31,Financials,0.6666666666666666
2019-11-01,Financials,0.6666666666666666
2019-11-04,Financials,0.6666666666666666
2019-11-05,Financials,0.6666666666666666
2019-11-06,Financials,0.6666666666666666
2019-11-07,Financials,0.6666666666666666
2019-11-08,Financials,0.6666666666666666
2019-11-11,Financials,0.6666666666666666
2019-11-12,Financials,0.6666666666666666
2019-11-13,Financials,0.6666666666666666
2019-11-14,Financials,0.6666666666666666
2019-11-15,Financials,0.7
2019-11-18,Financials,0.7333333333333333
2019-11-19,Financials,0.7666666666666667
2019-11-20,Financials,0.8
2019-11-21,Financials,0.8333333333333334
2019-11-22,Financials,0.8666666666666667
2019-11-25,Financials,0.9
2019-11-26,Financials,0.9333333333333333
2019-11-27,Financials,0.9666666666666667
2019-11-29,Financials,1.0
2019-12-02,Financials,1.0
2019-12-03,Financials,1.0
2019-12-04,Financials,1.0
2019-12-05,Financials,1.0
2019-12-06,Financials,1.0
2019-12-09,Financials,1.0
2019-12-10,Financials,1.0
2019-12-11,Financials,1.0
2019-12-12,Financials,1.0
2019-12-13,Financials,1.0
2019-12-16,Financials,1.0
2019-12-17,Financials,1.0
2019-12-18,Financials,1.0
2019-12-19,Financials,1.0
2019-12-20,Financials,1.0
2019-12-23,Financials,1.0
2019-12-24,Financials,1.0
2019-12-26,Financials,1.0
2019-12-27,Financials,1.0
2019-12-30,Financials,1.0
2019-12-31,Financials,1.0
2020-01-02,Financials,1.0
2020-01-03,Financials,1.0
2020-01-06,Financials,1.0
2020-01-07,Financials,0.9666666666666667
2020-01-08,Financials,0.9333333333333333
2020-01-09,Financials,0.9
2020-01-10,Financials,0.8666666666666667
2020-01-13,Financials,0.8333333333333334
2020-01-14,Financials,0.8
2020-01-15,Financials,0.7666666666666667
2020-01-16,Financials,0.7333333333333333
2020-01-17,Financials,0.7
2020-01-21,Financials,0.6666666666666666
2020-01-22,Financials,0.6333333333333333
2020-01-23,Financials,0.6
2020-01-24,Financials,0.5666666666666667
2020-01-27,Financials,0.5333333333333333
2020-01-28,Financials,0.5
2020-01-29,Financials,0.4666666666666667
2020-01-30,Financials,0.43333333333333335
2020-01-31,Financials,0.4
2020-02-03,Financials,0.36666666666666664
2020-02-04,Financials,0.3333333333333333
2020-02-05,Financials,0.3
2020-02-06,Financials,0.26666666666666666
2020-02-07,Financials,0.23333333333333334
2020-02-10,Financials,0.2
2020-02-11,Financials,0.16666666666666666
2020-02-12,Financials,0.13333333333333333
2020-02-13,Financials,0.1
2020-02-14,Financials,0.06666666666666667
2020-02-18,Financials,0.03333333333333333
2020-02-19,Financials,0.0
2020-02-20,Financials,0.0
2020-02-21,Financials,0.0
2020-02-24,Financials,0.0
2020-02-25,Financials,0.0
2020-02-26,Financials,0.0
2020-02-27,Financials,0.0
2020-02-28,Financials,0.0
2020-03-02,Financials,0.0
2020-03-03,Financials,0.0
2020-03-04,Financials,0.0
2020-03-05,Financials,0.0
2020-03-06,Financials,0.0
2020-03-09,Financials,0.0
2020-03-10,Financials,0.0
2020-03-11,Financials,0.0
2020-03-12,Financials,0.0
2020-03-13,Financials,0.0
2020-03-16,Financials,0.0
2020-03-17,Financials,0.0
2020-03-18,Financials,0.0
2020-03-19,Financials,0.0
2020-03-20,Financials,0.0
2020-03-23,Financials,0.0
2020-03-24,Financials,0.0
2020-03-25,Financials,0.0
2020-03-26,Financials,0.0
2020-03-27,Financials,0.0
2020-03-30,Financials,0.0
2020-03-31,Financials,0.0
2020-04-01,Financials,0.0
2020-04-02,Financials,0.0
2020-04-03,Financials,0.0
2020-04-06,Financials,0.0
2020-04-07,Financials,0.0
2020-04-08,Financials,0.0
2020-04-09,Financials,0.0
2020-04-13,Financials,0.0
2020-04-14,Financials,0.0
2020-04-15,Financials,0.0
2020-04-16,Financials,0.0
2020-04-17,Financials,0.0
2020-04-20,Financials,0.0
2020-04-21,Financials,0.0
2020-04-22,Financials,0.0
2020-04-23,Financials,0.0
2020-04-24,Financials,0.0
2020-04-27,Financials,0.0
2020-04-28,Financials,0.0
2020-04-29,Financials,0.0
2020-04-30,Financials,0.0
2020-05-01,Financials,0.0
2020-05-04,Financials,0.0
2020-05-05,Financials,0.0
2020-05-06,Financials,0.0
2020-05-07,Financials,0.0
2020-05-08,Financials,0.0
2020-05-11,Financials,0.0
2020-05-12,Financials,0.0
2020-05-13,Financials,0.0
2020-05-14,Financials,0.0
2020-05-15,Financials,0.0
2020-05-18,Financials,0.0
2020-05-19,Financials,0.0
2020-05-20,Financials,0.0
2020-05-21,Financials,0.0
2020-05-22,Financials,0.0
2020-05-26,Financials,0.0
2020-05-27,Financials,0.0
2020-05-28,Financials,0.0
2020-05-29,Financials,0.0
2020-06-01,Financials,0.0
2020-06-02,Financials,0.0
2020-06-03,Financials,0.0
2020-06-04,Financials,0.0
2020-06-05,Financials,0.0
2020-06-08,Financials,0.0
2020-06-09,Financials,0.0
2020-06-10,Financials,0.0
2020-06-11,Financials,0.0
2020-06-12,Financials,0.0
2020-06-15,Financials,0.0
2020-06-16,Financials,0.0
2020-06-17,Financials,0.0
2020-06-18,Financials,0.0
2020-06-19,Financials,0.0
2020-06-22,Financials,0.0
2020-06-23,Financials,0.0
2020-06-24,Financials,0.0
2020-06-25,Financials,0.0
2020-06-26,Financials,0.0
2020-06-29,Financials,0.0
2020-06-30,Financials,0.0
2020-07-01,Financials,0.0
2020-07-02,Financials,0.0
2020-07-06,Financials,0.0
2020-07-07,Financials,0.0
2020-07-08,Financials,0.0
2020-07-09,Financials,0.0
2020-07-10,Financials,0.0
2020-07-13,Financials,0.0
2020-07-14,Financials,0.0
2020-07-15,Financials,0.0
2020-07-16,Financials,0.0
2020-07-17,Financials,0.0
2020-07-20,Financials,0.0
2020-07-21,Financials,0.0
2020-07-22,Financials,0.0
2020-07-23,Financials,0.0
2020-07-24,Financials,0.0
2020-07-27,Financials,0.0
2020-07-28,Financials,0.0
2020-07-29,Financials,0.0
2020-07-30,Financials,0.0
2020-07-31,Financials,0.0
2020-08-03,Financials,0.0
2020-08-04,Financials,0.0
2020-08-05,Financials,0.0
2020-08-06,Financials,0.0
2020-08-07,Financials,0.0
2020-08-10,Financials,0.0
2020-08-11,Financials,0.0
2020-08-12,Financials,0.0
2020-08-13,Financials,0.0
2020-08-14,Financials,0.0
2016-01-26,Basic Materials,
2016-01-27,Basic Materials,
2016-01-28,Basic Materials,
2016-01-29,Basic Materials,
2016-02-01,Basic Materials,
2016-02-02,Basic Materials,
2016-02-03,Basic Materials,
2016-02-04,Basic Materials,
2016-02-05,Basic Materials,
2016-02-08,Basic Materials,
2016-02-09,Basic Materials,
2016-02-10,Basic Materials,
2016-02-11,Basic Materials,
2016-02-12,Basic Materials,
2016-02-16,Basic Materials,
2016-02-17,Basic Materials,
2016-02-18,Basic Materials,
2016-02-19,Basic Materials,
2016-02-22,Basic Materials,
2016-02-23,Basic Materials,
2016-02-24,Basic Materials,
2016-02-25,Basic Materials,
2016-02-26,Basic Materials,
2016-02-29,Basic Materials,
2016-03-01,Basic Materials,
2016-03-02,Basic Materials,
2016-03-03,Basic Materials,
2016-03-04,Basic Materials,
2016-03-07,Basic Materials,
2016-03-08,Basic Materials,0.0
2016-03-09,Basic Materials,0.0
2016-03-10,Basic Materials,0.0
2016-03-11,Basic Materials,0.0
2016-03-14,Basic Materials,0.0
2016-03-15,Basic Materials,0.0
2016-03-16,Basic Materials,0.0
2016-03-17,Basic Materials,0.0
2016-03-18,Basic Materials,0.0
2016-03-21,Basic Materials,0.0
2016-03-22,Basic Materials,0.0
2016-03-23,Basic Materials,0.0
2016-03-24,Basic Materials,0.0
2016-03-28,Basic Materials,0.0
2016-03-29,Basic Materials,0.0
2016-03-30,Basic Materials,0.0
2016-03-31,Basic Materials,0.0
2016-04-01,Basic Materials,0.0
2016-04-04,Basic Materials,0.0
2016-04-05,Basic Materials,0.0
2016-04-06,Basic Materials,0.0
2016-04-07,Basic Materials,0.0
2016-04-08,Basic Materials,0.0
2016-04-11,Basic Materials,0.0
2016-04-12,Basic Materials,0.0
2016-04-13,Basic Materials,0.0
2016-04-14,Basic Materials,0.0
2016-04-15,Basic Materials,0.0
2016-04-18,Basic Materials,0.0
2016-04-19,Basic Materials,0.0
2016-04-20,Basic Materials,0.0
2016-04-21,Basic Materials,0.0
2016-04-22,Basic Materials,0.0
2016-04-25,Basic Materials,0.0
2016-04-26,Basic Materials,0.0
2016-04-27,Basic Materials,0.0
2016-04-28,Basic Materials,0.0
2016-04-29,Basic Materials,0.0
2016-05-02,Basic Materials,0.0
2016-05-03,Basic Materials,0.0
2016-05-04,Basic Materials,0.0
2016-05-05,Basic Materials,0.0
2016-05-06,Basic Materials,0.0
2016-05-09,Basic Materials,0.0
2016-05-10,Basic Materials,0.0
2016-05-11,Basic Materials,0.0
2016-05-12,Basic Materials,0.0
2016-05-13,Basic Materials,0.0
2016-05-16,Basic Materials,0.0
2016-05-17,Basic Materials,0.0
2016-05-18,Basic Materials,0.0
2016-05-19,Basic Materials,0.0
2016-05-20,Basic Materials,0.0
2016-05-23,Basic Materials,0.0
2016-05-24,Basic Materials,0.0
2016-05-25,Basic Materials,0.0
2016-05-26,Basic Materials,0.0
2016-05-27,Basic Materials,0.0
2016-05-31,Basic Materials,0.0
2016-06-01,Basic Materials,0.0
2016-06-02,Basic Materials,0.0
2016-06-03,Basic Materials,0.0
2016-06-06,Basic Materials,0.0
2016-06-07,Basic Materials,0.0
2016-06-08,Basic Materials,0.0
2016-06-09,Basic Materials,0.0
2016-06-10,Basic Materials,0.0
2016-06-13,Basic Materials,0.0
2016-06-14,Basic Materials,0.0
2016-06-15,Basic Materials,0.0
2016-06-16,Basic Materials,0.0
2016-06-17,Basic Materials,0.0
2016-06-20,Basic Materials,0.0
2016-06-21,Basic Materials,0.0
2016-06-22,Basic Materials,0.0
2016-06-23,Basic Materials,0.0
2016-06-24,Basic Materials,0.0
2016-06-27,Basic Materials,0.0
2016-06-28,Basic Materials,0.0
2016-06-29,Basic Materials,0.0
2016-06-30,Basic Materials,0.0
2016-07-01,Basic Materials,0.0
2016-07-05,Basic Materials,0.0
2016-07-06,Basic Materials,0.0
2016-07-07,Basic Materials,0.0
2016-07-08,Basic Materials,0.0
2016-07-11,Basic Materials,0.0
2016-07-12,Basic Materials,0.0
2016-07-13,Basic Materials,0.0
2016-07-14,Basic Materials,0.0
2016-07-15,Basic Materials,0.0
2016-07-18,Basic Materials,0.0
2016-07-19,Basic Materials,0.0
2016-07-20,Basic Materials,0.0
2016-07-21,Basic Materials,0.0
2016-07-22,Basic Materials,0.0
2016-07-25,Basic Materials,0.0
2016-07-26,Basic Materials,0.0
2016-07-27,Basic Materials,0.0
2016-07-28,Basic Materials,0.0
2016-07-29,Basic Materials,0.0
2016-08-01,Basic Materials,0.0
2016-08-02,Basic Materials,0.0
2016-08-03,Basic Materials,0.0
2016-08-04,Basic Materials,0.0
2016-08-05,Basic Materials,0.0
2016-08-08,Basic Materials,0.0
2016-08-09,Basic Materials,0.0
2016-08-10,Basic Materials,0.0
2016-08-11,Basic Materials,0.0
2016-08-12,Basic Materials,0.0
2016-08-15,Basic Materials,0.0
2016-08-16,Basic Materials,0.0
2016-08-17,Basic Materials,0.0
2016-08-18,Basic Materials,0.0
2016-08-19,Basic Materials,0.0
2016-08-22,Basic Materials,0.0
2016-08-23,Basic Materials,0.0
2016-08-24,Basic Materials,0.0
2016-08-25,Basic Materials,0.0
2016-08-26,Basic Materials,0.0
2016-08-29,Basic Materials,0.0
2016-08-30,Basic Materials,0.0
2016-08-31,Basic Materials,0.0
2016-09-01,Basic Materials,0.0
2016-09-02,Basic Materials,0.0
2016-09-06,Basic Materials,0.0
2016-09-07,Basic Materials,0.0
2016-09-08,Basic Materials,0.0
2016-09-09,Basic Materials,0.0
2016-09-12,Basic Materials,0.0
2016-09-13,Basic Materials,0.0
2016-09-14,Basic Materials,0.0
2016-09-15,Basic Materials,0.0
2016-09-16,Basic Materials,0.0
2016-09-19,Basic Materials,0.0
2016-09-20,Basic Materials,0.0
2016-09-21,Basic Materials,0.0
2016-09-22,Basic Materials,0.0
2016-09-23,Basic Materials,0.0
2016-09-26,Basic Materials,0.0
2016-09-27,Basic Materials,0.0
2016-09-28,Basic Materials,0.0
2016-09-29,Basic Materials,0.0
2016-09-30,Basic Materials,0.0
2016-10-03,Basic Materials,0.0
2016-10-04,Basic Materials,0.0
2016-10-05,Basic Materials,0.0
2016-10-06,Basic Materials,0.0
2016-10-07,Basic Materials,0.0
2016-10-10,Basic Materials,0.0
2016-10-11,Basic Materials,0.0
2016-10-12,Basic Materials,0.0
2016-10-13,Basic Materials,0.0
2016-10-14,Basic Materials,0.0
2016-10-17,Basic Materials,0.0
2016-10-18,Basic Materials,0.0
2016-10-19,Basic Materials,0.0
2016-10-20,Basic Materials,0.0
2016-10-21,Basic Materials,0.0
2016-10-24,Basic Materials,0.0
2016-10-25,Basic Materials,0.0
2016-10-26,Basic Materials,0.0
2016-10-27,Basic Materials,0.0
2016-10-28,Basic Materials,0.0
2016-10-31,Basic Materials,0.0
2016-11-01,Basic Materials,0.0
2016-11-02,Basic Materials,0.0
2016-11-03,Basic Materials,0.0
2016-11-04,Basic Materials,0.0
2016-11-07,Basic Materials,0.0
2016-11-08,Basic Materials,0.0
2016-11-09,Basic Materials,0.0
2016-11-10,Basic Materials,0.03333333333333333
2016-11-11,Basic Materials,0.06666666666666667
2016-11-14,Basic Materials,0.1
2016-11-15,Basic Materials,0.13333333333333333
2016-11-16,Basic Materials,0.16666666666666666
2016-11-17,Basic Materials,0.2
2016-11-18,Basic Materials,0.23333333333333334
2016-11-21,Basic Materials,0.26666666666666666
2016-11-22,Basic Materials,0.3
2016-11-23,Basic Materials,0.3333333333333333
2016-11-25,Basic Materials,0.36666666666666664
2016-11-28,Basic Materials,0.4
2016-11-29,Basic Materials,0.43333333333333335
2016-11-30,Basic Materials,0.4666666666666667
2016-12-01,Basic Materials,0.5
2016-12-02,Basic Materials,0.5333333333333333
2016-12-05,Basic Materials,0.5666666666666667
2016-12-06,Basic Materials,0.6
2016-12-07,Basic Materials,0.6333333333333333
2016-12-08,Basic Materials,0.6666666666666666
2016-12-09,Basic Materials,0.7
2016-12-12,Basic Materials,0.7333333333333333
2016-12-13,Basic Materials,0.7666666666666667
2016-12-14,Basic Materials,0.8
2016-12-15,Basic Materials,0.8333333333333334
2016-12-16,Basic Materials,0.8666666666666667
2016-12-19,Basic Materials,0.9
2016-12-20,Basic Materials,0.9333333333333333
2016-12-21,Basic Materials,0.9666666666666667
2016-12-22,Basic Materials,1.0
2016-12-23,Basic Materials,1.0
2016-12-27,Basic Materials,1.0
2016-12-28,Basic Materials,1.0
2016-12-29,Basic Materials,1.0
2016-12-30,Basic Materials,1.0
2017-01-03,Basic Materials,1.0
2017-01-04,Basic Materials,1.0
2017-01-05,Basic Materials,1.0
2017-01-06,Basic Materials,1.0
2017-01-09,Basic Materials,1.0
2017-01-10,Basic Materials,1.0
2017-01-11,Basic Materials,1.0
2017-01-12,Basic Materials,1.0
2017-01-13,Basic Materials,1.0
2017-01-17,Basic Materials,0.9666666666666667
2017-01-18,Basic Materials,0.9333333333333333
2017-01-19,Basic Materials,0.9
2017-01-20,Basic Materials,0.8666666666666667
2017-01-23,Basic Materials,0.8333333333333334
2017-01-24,Basic Materials,0.8333333333333334
2017-01-25,Basic Materials,0.8333333333333334
2017-01-26,Basic Materials,0.8333333333333334
2017-01-27,Basic Materials,0.8333333333333334
2017-01-30,Basic Materials,0.8333333333333334
2017-01-31,Basic Materials,0.8333333333333334
2017-02-01,Basic Materials,0.8333333333333334
2017-02-02,Basic Materials,0.8333333333333334
2017-02-03,Basic Materials,0.8333333333333334
2017-02-06,Basic Materials,0.8333333333333334
2017-02-07,Basic Materials,0.8333333333333334
2017-02-08,Basic Materials,0.8333333333333334
2017-02-09,Basic Materials,0.8333333333333334
2017-02-10,Basic Materials,0.8333333333333334
2017-02-13,Basic Materials,0.8333333333333334
2017-02-14,Basic Materials,0.8333333333333334
2017-02-15,Basic Materials,0.8333333333333334
2017-02-16,Basic Materials,0.8333333333333334
2017-02-17,Basic Materials,0.8333333333333334
2017-02-21,Basic Materials,0.8333333333333334
